ID,District,Block,LandPreparationMethod,CropTillageDate,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,NursDetFactor,TransDetFactor,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,OrgFertilizers,PCropSolidOrgFertAppMethod,CropbasalFerts,MineralFertAppMethod,FirstTopDressFert,MineralFertAppMethod.1,Harv_method,Harv_date,Threshing_date,Threshing_method,Stubble_use,Yield
304,2,7,41,45,3,42,17,24,47,0,1,5,2,0,2,4,0,0,72,114,1,1,1100.0
567,1,3,39,25,3,31,36,0,0,0,1,5,0,9,0,0,0,0,68,129,1,1,205.0
679,1,3,15,50,3,29,22,92,144,0,1,5,2,9,0,9,0,0,53,109,1,1,322.0
2782,2,7,18,39,3,17,11,24,47,0,1,5,2,0,0,9,0,0,78,134,1,1,450.0
2804,3,0,41,50,3,19,34,24,47,0,1,5,2,0,0,9,0,0,15,14,0,1,300.0
1670,1,4,15,56,3,39,39,4,47,0,1,5,2,0,0,9,0,0,43,65,1,1,360.0
2908,1,3,39,29,3,31,58,0,0,0,1,5,0,9,0,9,0,0,53,103,1,1,400.0
81,3,1,15,34,3,16,10,35,35,0,1,0,2,7,2,9,0,0,37,35,0,1,450.0
1921,2,7,21,17,1,31,21,24,47,0,1,5,2,9,0,4,0,0,64,68,1,1,400.0
305,1,4,15,55,2,31,31,71,67,0,0,0,2,0,0,9,0,0,76,78,0,1,1600.0
3699,0,2,18,25,3,21,44,58,93,0,1,7,0,0,0,9,0,0,55,80,1,1,330.0
1154,2,6,15,34,3,25,24,10,150,0,1,5,2,9,0,9,0,0,53,54,1,1,270.0
1071,0,2,18,56,3,21,29,1,46,0,1,5,2,0,0,9,0,0,59,71,0,1,632.0
16,1,4,15,41,3,20,18,43,33,0,1,4,2,24,0,9,0,0,69,80,1,1,1800.0
1163,3,5,41,56,3,38,35,98,148,0,0,0,2,0,2,9,0,0,40,33,0,1,200.0
1899,1,3,15,50,3,27,22,92,144,0,1,5,2,9,0,9,0,0,57,79,1,1,240.0
300,1,3,39,28,3,33,55,0,0,0,1,5,0,9,0,9,0,0,56,104,1,1,40.0
478,1,4,15,51,2,32,29,71,84,0,1,0,2,0,0,9,0,0,69,79,0,1,1100.0
2185,0,2,18,27,3,20,33,4,78,0,1,7,0,0,0,9,0,0,87,101,1,1,375.0
3545,1,3,31,25,3,41,40,0,0,0,1,5,0,9,0,9,0,0,40,104,0,1,400.0
3453,2,6,15,35,3,22,9,0,35,0,1,5,2,0,2,9,0,0,40,65,1,1,1600.0
2141,0,2,18,25,3,19,37,65,54,0,1,9,0,0,2,9,0,0,82,106,1,1,558.0
3801,1,3,15,54,3,26,30,92,144,0,1,5,2,9,0,9,0,0,60,84,1,1,325.0
2852,1,3,16,52,3,15,31,1,34,0,1,5,0,9,0,10,0,0,66,104,0,1,800.0
2915,1,3,16,58,3,15,33,1,34,0,1,5,0,9,0,10,0,0,64,113,0,1,800.0
144,1,3,16,26,3,21,26,1,34,0,1,5,0,9,0,4,0,0,67,116,0,1,300.0
891,0,2,9,54,3,15,27,21,7,0,1,7,0,0,2,9,0,0,73,70,0,1,1395.0
138,1,4,15,61,3,29,33,65,148,1,1,0,0,9,0,9,0,0,62,100,1,1,700.0
1127,0,8,33,49,3,29,20,42,50,0,1,0,2,9,0,9,0,0,37,44,1,1,330.0
1069,0,8,33,25,3,33,29,21,46,3,1,5,2,9,0,9,0,0,48,55,0,1,800.0
1532,1,4,15,55,3,31,31,71,150,0,0,0,2,0,0,9,0,0,69,75,0,1,1100.0
2539,3,0,41,51,3,11,28,24,47,0,1,0,2,0,0,9,0,0,43,41,0,1,150.0
268,0,2,18,26,3,26,24,24,47,3,1,5,2,0,2,9,0,0,76,82,0,1,1095.0
904,2,6,18,40,3,19,12,10,47,0,1,5,2,23,0,9,0,1,48,35,1,1,600.0
3142,2,7,41,43,3,19,15,11,36,0,1,5,2,9,0,9,0,1,51,38,1,1,1200.0
1134,0,8,33,53,3,29,24,42,50,0,1,0,2,9,0,9,0,0,37,44,1,1,400.0
619,3,5,41,38,3,39,34,98,148,0,0,0,2,0,2,9,0,0,48,40,0,1,100.0
1344,2,7,18,27,2,23,10,92,99,0,1,0,2,9,0,9,0,0,76,78,1,1,880.0
445,1,4,15,59,3,30,32,115,66,1,1,5,2,9,0,9,0,0,54,95,0,1,450.0
3322,0,8,33,25,3,22,22,85,118,0,1,5,2,9,0,9,0,0,40,63,1,1,268.0
2787,0,2,18,56,3,17,33,50,54,0,1,12,2,0,0,9,0,0,57,77,1,1,375.0
2431,1,4,15,54,3,30,32,71,81,0,0,0,2,0,0,9,0,0,69,71,0,1,1500.0
3802,2,6,15,54,3,29,26,10,150,0,1,5,2,9,0,9,0,0,53,112,0,1,950.0
871,2,6,15,37,3,13,8,13,69,0,1,5,2,23,0,9,0,0,22,51,1,1,550.0
2750,0,2,18,58,1,59,59,24,47,0,1,7,0,0,0,9,0,0,77,86,1,1,1395.0
1128,2,7,38,40,3,27,12,24,47,0,1,5,2,9,0,9,0,0,64,84,1,1,890.0
1778,2,7,18,45,0,27,21,24,47,0,1,0,2,15,0,4,0,1,77,64,1,1,320.0
2023,2,7,41,43,3,26,14,24,47,0,1,5,2,0,2,4,0,0,74,113,1,1,1200.0
2238,2,7,18,39,0,27,28,24,47,0,1,0,2,15,0,4,0,0,91,106,1,1,398.0
2513,1,3,31,25,3,49,45,0,0,0,1,5,0,9,0,9,0,0,57,138,1,1,400.0
0,2,7,41,49,3,29,20,24,47,0,1,5,2,9,0,9,0,0,62,71,1,1,500.0
3292,2,6,18,39,3,4,11,0,0,0,1,5,2,23,0,9,0,0,51,97,1,1,800.0
373,0,8,33,28,3,30,26,25,32,3,1,5,2,24,0,9,0,0,25,23,0,1,1600.0
1361,0,2,18,59,3,20,32,60,94,0,1,11,2,0,2,9,0,0,90,95,1,1,550.0
1077,0,8,33,24,3,49,23,85,118,0,1,5,0,9,0,9,0,0,36,62,1,1,259.0
1415,2,6,15,39,3,17,10,42,94,0,1,5,0,23,0,9,0,0,30,35,1,1,480.0
1319,2,6,9,48,3,24,19,12,47,0,1,5,2,23,0,9,0,0,40,51,0,1,250.0
3222,1,4,15,52,3,26,25,115,66,0,1,5,2,9,0,9,0,0,47,91,1,1,300.0
1759,2,6,15,26,3,11,4,71,62,0,1,5,0,23,0,9,0,0,19,14,1,1,400.0
3649,3,5,18,24,3,1,1,22,46,0,1,5,2,0,0,9,0,0,40,42,1,1,140.0
148,1,3,15,49,3,26,21,92,144,0,1,5,2,9,0,9,0,0,53,77,1,1,129.0
1404,1,3,16,60,3,17,33,0,34,0,1,5,0,9,0,10,0,0,64,100,0,1,800.0
2819,3,5,41,56,3,41,32,98,148,0,0,0,2,17,2,9,0,0,44,43,0,1,100.0
537,3,5,9,27,3,1,6,1,47,0,1,0,2,0,0,9,0,0,39,42,1,1,400.0
1045,3,5,42,29,2,14,9,28,13,0,0,0,2,0,2,9,0,0,22,19,0,1,250.0
2666,3,1,15,44,1,17,27,24,47,1,0,5,2,23,0,9,0,0,12,7,0,1,1800.0
363,3,5,42,37,3,19,19,3,25,0,0,5,2,0,2,9,0,0,12,9,0,1,200.0
683,3,5,18,30,3,35,32,113,1,0,1,0,2,24,0,9,0,0,41,37,0,1,500.0
1307,2,6,18,36,3,18,13,10,35,0,1,5,2,23,0,4,0,0,33,88,1,1,200.0
3261,3,0,13,61,3,29,36,93,46,0,1,6,2,9,0,4,0,0,56,55,1,1,250.0
3376,1,3,16,53,3,18,30,1,34,0,1,5,2,9,0,10,0,0,67,113,0,1,160.0
2145,0,8,33,26,3,20,23,85,118,0,1,5,2,9,0,9,0,0,38,55,1,1,246.0
1129,1,3,39,31,3,33,55,0,0,0,1,5,0,9,0,9,0,0,55,131,1,1,480.0
2071,3,5,41,36,3,38,35,98,148,0,0,0,2,0,2,9,0,0,47,40,0,1,200.0
2050,3,5,18,24,3,1,10,1,38,0,1,5,2,0,0,9,0,0,41,43,0,1,160.0
1110,0,2,18,44,3,27,17,10,47,0,1,6,2,0,0,9,0,0,55,77,1,1,624.0
303,0,8,33,34,3,28,29,25,47,3,1,5,2,9,0,9,0,0,63,55,0,1,1200.0
562,0,8,33,37,3,19,21,85,118,0,1,5,2,9,0,9,0,0,38,55,1,1,160.0
1097,1,3,39,31,3,30,32,0,0,0,1,5,0,9,0,0,0,0,58,47,0,1,400.0
3066,3,5,18,6,3,42,17,4,36,0,0,0,0,0,0,9,0,0,22,22,0,1,4.0
2447,3,5,41,37,3,39,38,42,50,0,0,5,2,17,2,9,0,0,4,27,0,1,400.0
114,2,6,18,39,3,18,13,10,35,0,1,5,2,23,0,9,0,0,40,84,1,1,750.0
3765,0,2,18,42,3,23,23,1,46,0,1,5,2,0,0,9,0,0,60,69,0,1,720.0
1543,0,2,18,11,0,27,9,24,47,0,1,0,0,0,0,9,0,0,64,65,0,1,850.0
1091,2,6,18,45,3,23,19,1,0,0,1,5,2,23,0,9,0,0,52,96,1,1,600.0
129,3,0,41,46,3,40,36,23,126,0,1,0,2,0,0,9,0,0,51,48,0,1,200.0
2175,0,8,33,32,3,26,25,25,47,0,1,5,2,9,0,9,0,0,29,25,0,1,1600.0
491,2,7,18,38,1,19,9,24,47,0,1,5,2,9,2,9,1,0,62,70,1,1,90.0
1823,1,4,15,55,3,32,30,120,36,0,1,0,2,0,0,9,0,0,69,78,0,1,1000.0
1327,1,4,15,54,2,35,27,4,47,1,1,5,2,0,0,9,0,0,50,80,1,1,800.0
2683,1,3,39,27,3,28,36,0,0,0,1,5,0,9,0,0,0,0,62,94,0,1,1605.0
1594,2,7,38,50,3,27,23,24,47,0,1,5,2,9,0,9,0,0,53,71,1,1,775.0
2588,2,7,35,15,1,0,20,24,47,0,1,5,2,9,0,4,0,0,63,65,1,1,200.0
3389,1,3,39,31,3,44,40,0,0,0,1,5,0,9,0,9,0,0,62,113,1,1,780.0
3114,1,4,15,48,3,29,24,115,66,0,1,0,0,9,0,9,0,0,64,80,0,1,400.0
3394,2,7,6,19,1,16,15,24,47,0,1,5,2,9,0,9,0,1,67,54,0,1,225.0
3000,2,7,18,39,3,17,11,26,47,0,1,5,2,0,0,9,0,0,64,141,1,1,450.0
3200,3,5,18,23,3,2,7,1,42,0,0,0,2,0,0,9,0,0,32,30,0,1,400.0
734,1,3,39,26,3,44,38,0,0,0,1,5,0,9,0,9,0,0,61,132,1,1,400.0
2143,3,5,42,27,3,29,19,28,46,1,1,0,2,0,2,9,0,0,22,19,0,1,300.0
3643,0,8,33,50,3,29,21,42,50,0,1,0,2,9,0,9,0,0,39,44,1,1,800.0
1966,2,7,41,49,3,20,20,56,133,0,1,5,2,9,0,9,0,1,56,43,1,1,920.0
1861,1,3,39,27,3,33,33,0,0,0,1,5,0,9,0,9,0,0,63,109,1,1,400.0
512,1,4,15,46,3,27,21,66,148,1,1,5,2,9,0,9,0,0,61,84,1,1,650.0
1732,1,3,16,51,3,19,26,1,21,2,1,5,0,9,0,4,0,0,66,114,0,1,400.0
979,1,4,15,47,3,27,23,115,64,1,1,0,2,9,0,9,0,0,61,83,1,1,400.0
2289,1,3,39,32,3,26,32,0,0,0,1,5,0,9,0,0,0,0,58,45,0,1,800.0
2357,3,5,18,22,3,1,6,1,47,0,0,5,2,0,0,9,0,0,43,45,0,1,240.0
2709,0,2,18,63,2,19,39,65,54,0,1,6,2,0,1,9,0,0,100,103,1,1,425.0
1915,1,4,38,44,3,32,23,10,47,1,1,5,2,9,0,9,0,0,48,75,0,1,960.0
807,1,3,39,27,3,35,32,0,0,0,1,5,0,9,0,0,0,0,52,131,1,1,3200.0
377,2,6,18,47,3,25,19,0,0,0,1,5,2,9,0,9,0,0,11,105,1,1,600.0
3552,3,0,41,60,3,33,32,24,112,0,0,0,2,0,0,9,0,0,49,44,0,1,250.0
1445,3,5,18,20,3,0,4,1,132,0,1,0,2,0,0,9,0,0,43,45,1,1,480.0
3573,3,5,18,11,3,13,17,24,35,0,0,0,0,0,0,9,0,0,28,21,0,1,10.0
1238,1,3,39,29,3,44,41,0,0,0,1,5,0,9,0,9,0,0,62,91,1,1,395.0
2766,2,7,18,22,0,27,24,24,47,0,1,0,0,15,0,4,0,0,90,107,1,1,402.0
1258,0,2,18,46,3,28,42,6,46,0,1,5,2,9,0,9,0,0,69,96,1,1,656.0
2618,2,7,41,47,3,31,20,24,47,0,1,6,2,9,0,9,0,0,61,72,1,1,650.0
3255,2,7,41,53,3,21,24,74,131,0,1,5,2,9,0,9,0,1,56,43,1,1,1910.0
3179,2,7,41,33,3,19,4,96,150,0,1,5,0,9,0,9,0,0,42,63,1,1,375.0
2359,2,6,29,46,3,54,54,10,47,0,1,5,2,23,0,9,0,1,50,37,1,1,300.0
1446,1,4,15,57,2,31,31,71,148,0,1,0,2,0,0,9,0,0,69,75,0,1,1600.0
417,1,3,16,53,3,18,26,1,34,0,1,5,0,9,0,10,0,0,66,133,0,1,425.0
2742,3,5,9,44,3,9,20,36,78,0,1,0,0,9,2,9,0,0,43,40,0,1,1800.0
2100,2,7,38,41,1,27,14,24,47,0,1,5,2,9,0,9,0,0,64,67,1,1,720.0
2855,2,7,41,43,3,30,15,69,150,0,1,5,2,9,0,9,0,0,59,63,1,1,500.0
1772,2,7,41,44,3,0,15,24,47,0,1,5,2,9,0,9,0,0,45,56,1,1,300.0
1427,0,2,18,49,3,1,27,18,47,0,1,5,2,0,0,9,0,0,53,80,1,1,600.0
498,3,0,9,50,3,37,35,85,54,0,0,0,2,23,0,9,0,0,26,19,1,1,300.0
2101,2,6,29,46,3,22,17,10,47,0,1,5,2,23,0,9,0,1,48,35,1,1,350.0
3780,2,6,18,45,3,25,19,0,0,0,1,5,2,23,0,9,0,0,12,65,1,1,120.0
1991,3,5,18,21,3,24,24,36,78,0,1,0,2,24,0,9,0,0,43,40,0,1,280.0
396,0,2,18,49,3,19,33,2,54,0,1,6,0,0,0,9,0,0,65,73,0,1,440.0
3090,3,1,6,42,3,2,16,111,118,0,0,0,2,12,2,9,0,0,11,8,0,1,1620.0
3229,1,3,39,34,3,41,32,0,0,0,1,5,0,9,0,0,0,0,54,96,1,1,640.0
1600,1,4,15,56,3,31,34,115,66,1,1,5,2,9,0,9,0,0,53,83,1,1,400.0
1441,1,3,15,50,3,27,22,92,144,0,1,5,2,9,0,9,0,0,50,78,1,1,320.0
1683,1,3,16,56,3,16,31,1,34,0,1,5,0,9,0,10,0,0,68,113,0,1,800.0
2716,2,7,27,49,1,32,22,24,47,0,1,5,2,9,0,4,0,0,66,68,1,1,200.0
1368,2,6,18,34,3,19,7,10,35,0,1,5,2,23,0,9,0,0,43,88,1,1,550.0
2130,3,5,18,24,3,1,10,1,46,0,1,5,2,0,0,9,0,0,40,42,1,1,140.0
1431,3,5,41,33,3,35,31,42,50,0,0,0,2,0,2,9,0,0,53,45,0,1,400.0
1430,2,6,18,39,3,22,14,10,35,0,1,5,2,0,2,9,0,0,60,47,1,1,400.0
1276,1,3,39,41,3,26,32,0,0,0,1,5,0,9,0,0,0,0,60,110,1,1,400.0
3262,1,4,15,49,3,31,27,36,47,1,1,5,2,0,0,9,0,0,42,58,1,1,300.0
1038,3,5,41,37,3,39,36,58,154,0,0,0,2,0,2,9,0,0,46,47,0,1,200.0
957,3,1,15,39,3,19,13,35,35,0,0,0,2,7,2,9,0,0,27,25,0,1,450.0
1356,3,0,41,10,3,35,28,24,47,0,1,0,2,0,0,9,0,0,48,42,0,1,300.0
2581,1,3,39,29,3,43,32,0,0,0,1,5,0,9,0,0,0,0,43,108,1,1,3200.0
2706,3,5,41,34,3,38,33,98,148,0,0,0,2,0,2,9,0,0,49,41,0,1,200.0
1054,3,0,41,45,3,55,48,24,23,0,1,5,2,9,0,4,0,0,28,24,1,1,250.0
2707,0,8,33,31,3,20,18,85,118,0,1,5,2,9,0,9,0,0,28,51,1,1,160.0
2776,2,7,41,37,3,8,10,10,36,0,1,5,2,9,0,9,0,1,55,42,1,1,1120.0
3263,2,7,21,48,1,34,23,24,47,0,1,5,2,9,0,4,0,0,63,65,1,1,400.0
244,3,1,15,36,3,3,9,35,35,0,0,0,2,7,2,9,0,0,17,16,0,1,280.0
918,0,2,18,31,3,1,28,24,47,1,1,5,2,0,2,9,0,0,72,83,0,1,440.0
582,3,0,41,13,3,23,15,22,22,4,1,6,0,9,0,9,0,0,52,49,0,1,120.0
3543,1,4,15,54,3,37,27,16,49,1,1,0,2,0,0,9,0,0,40,76,1,1,360.0
1262,2,6,18,37,3,18,12,10,35,0,1,5,2,23,0,4,0,0,36,92,1,1,900.0
1615,0,2,18,41,2,28,17,10,47,0,1,6,2,0,0,9,0,0,63,83,1,1,425.0
3555,3,0,18,50,3,39,34,49,99,0,0,0,2,19,0,9,0,0,27,22,0,1,200.0
2956,1,4,15,49,3,27,30,65,104,0,1,5,2,9,0,9,0,0,62,82,0,1,450.0
3722,1,3,15,50,3,25,24,92,144,0,1,5,2,9,0,9,0,0,51,77,1,1,400.0
1622,3,0,41,47,3,51,54,0,23,0,1,5,2,9,0,4,0,0,35,27,1,1,300.0
2157,2,6,18,37,3,20,22,10,35,0,1,5,2,23,0,4,0,0,42,106,1,1,1120.0
1061,1,3,16,61,0,27,32,24,47,0,1,5,0,9,0,10,0,0,64,98,0,1,900.0
2701,2,6,15,38,3,13,9,65,106,0,1,5,2,23,0,9,0,0,32,31,0,1,960.0
2973,1,4,15,54,3,35,27,4,47,0,1,5,2,0,0,9,0,0,47,76,1,1,450.0
2290,0,2,18,45,3,22,18,1,21,0,1,5,2,0,0,9,0,0,55,76,0,1,800.0
800,3,5,41,38,3,40,33,24,150,0,1,0,2,0,2,9,0,0,34,26,0,1,450.0
390,1,3,2,52,3,20,28,1,21,0,1,5,0,9,0,4,0,0,67,121,0,1,800.0
583,2,7,41,53,3,38,25,24,47,3,1,5,2,9,0,9,0,0,61,79,1,1,780.0
2888,0,8,33,54,3,26,27,25,47,3,1,5,2,9,0,9,0,0,27,22,0,1,960.0
446,2,7,38,11,3,18,15,24,47,0,1,5,2,9,0,9,0,0,64,78,1,1,890.0
1882,3,0,18,50,3,35,24,49,50,0,0,5,2,9,0,10,0,0,27,19,0,1,275.0
2121,1,3,15,58,3,23,31,92,144,0,1,5,2,9,0,9,0,0,52,65,1,1,240.0
3613,2,7,41,44,3,1,15,96,150,0,1,5,0,9,0,9,0,0,59,57,1,1,300.0
1753,2,6,18,45,3,25,23,0,0,0,1,5,2,23,0,9,0,0,25,105,1,1,800.0
2628,1,4,15,47,3,28,25,18,47,1,1,0,2,0,0,9,0,0,43,57,1,1,540.0
3562,2,6,18,38,3,23,12,10,35,0,1,5,2,23,0,9,0,0,32,78,1,1,360.0
3130,2,7,6,21,0,27,21,24,47,0,1,5,2,9,0,9,0,1,70,58,0,1,430.0
3611,2,7,38,7,3,16,10,24,47,0,1,5,2,9,0,9,0,0,68,79,1,1,688.0
748,1,4,15,50,3,29,25,71,67,0,0,0,2,0,0,9,0,0,76,77,0,1,2300.0
1336,1,3,39,25,3,25,32,0,0,0,1,5,0,9,0,0,0,0,58,107,1,1,1260.0
2137,3,5,18,23,3,1,1,1,146,0,1,5,2,0,0,9,0,0,43,40,0,1,160.0
3856,1,4,15,47,3,27,21,115,66,1,1,0,2,9,0,9,0,0,63,76,1,1,550.0
1779,3,0,41,54,3,40,34,26,39,0,1,5,2,0,0,9,0,0,46,42,0,1,430.0
3183,2,6,15,37,3,15,8,42,94,0,1,5,0,23,0,9,0,0,28,27,1,1,600.0
1797,3,5,18,19,3,24,19,36,78,0,1,0,2,24,2,9,0,0,40,35,0,1,450.0
3584,3,5,18,19,3,22,25,10,1,0,1,0,2,9,2,9,0,0,43,40,0,1,170.0
2098,1,3,16,53,3,17,29,1,34,0,1,5,0,9,0,10,0,0,63,98,0,1,425.0
1843,3,5,42,43,3,30,24,8,31,0,0,5,2,9,2,9,0,0,27,24,0,1,500.0
3412,1,4,15,49,1,33,25,24,47,1,1,5,2,0,0,9,0,0,42,85,1,1,480.0
1114,3,5,18,25,3,1,2,1,47,0,1,0,2,0,0,9,0,0,39,40,1,1,350.0
279,3,5,41,25,3,34,31,29,47,0,1,5,2,24,2,9,0,0,17,14,1,1,300.0
1463,0,2,6,51,3,18,22,1,46,0,1,5,0,0,0,9,0,0,59,72,0,1,790.0
3489,2,7,18,43,0,27,30,24,47,0,1,0,0,15,0,4,0,1,80,67,1,1,642.0
406,3,5,24,33,3,29,21,1,0,0,0,5,2,24,2,9,0,0,22,14,0,1,650.0
3831,3,5,41,45,3,47,42,96,150,0,0,0,2,0,2,9,0,0,46,40,0,1,300.0
682,2,6,18,44,3,25,19,1,1,0,1,5,2,23,0,9,0,0,12,65,0,1,600.0
261,3,0,9,51,3,39,34,49,77,0,0,5,2,9,0,10,0,0,27,19,0,1,300.0
2324,2,7,18,49,3,27,21,24,47,0,1,0,2,0,0,9,0,0,78,151,1,1,480.0
3542,0,2,18,45,3,27,21,10,49,0,1,6,2,0,0,9,1,0,53,84,1,1,595.0
3665,0,8,33,24,3,30,28,26,47,3,1,5,2,9,0,9,0,0,56,53,0,1,640.0
3336,1,3,39,26,3,50,49,0,0,0,1,5,0,9,0,9,0,0,48,131,1,1,400.0
1412,2,7,18,44,3,21,16,24,47,0,1,0,2,0,0,9,0,0,80,151,1,1,560.0
1955,1,3,16,57,3,18,31,1,34,0,1,5,0,9,0,4,0,0,52,100,0,1,800.0
901,1,4,15,48,3,34,26,18,36,1,1,5,2,0,0,9,0,0,47,63,1,1,280.0
433,2,7,6,43,2,29,15,56,72,0,1,5,2,9,2,9,1,0,68,155,1,1,300.0
2614,0,8,33,27,3,19,22,25,47,0,0,0,2,9,0,9,0,0,15,16,1,1,800.0
3180,3,5,18,7,3,10,17,16,28,0,0,0,0,0,0,9,0,0,24,20,0,1,10.0
3498,2,6,15,41,3,19,12,80,34,0,1,5,2,23,0,9,0,0,32,42,1,1,700.0
3827,1,4,15,52,3,28,28,71,23,0,0,0,2,0,0,9,0,0,69,77,0,1,3200.0
2979,2,7,27,46,1,31,20,24,47,0,1,5,2,9,0,4,0,0,63,65,1,1,80.0
3219,1,3,16,57,3,16,31,1,34,0,1,5,2,9,0,10,0,0,67,121,0,1,750.0
3751,3,5,18,23,3,2,10,22,46,0,1,0,2,0,0,9,0,0,42,44,0,1,210.0
2786,0,2,18,49,3,30,27,10,47,0,1,5,2,0,0,9,0,0,63,84,1,1,486.0
2461,2,7,41,41,3,15,13,11,36,0,1,5,2,9,0,9,0,1,53,40,1,1,4050.0
1570,1,3,39,33,3,50,46,0,0,0,1,5,0,9,0,9,0,0,67,135,1,1,400.0
2082,0,2,18,55,3,18,28,1,46,0,1,5,2,0,0,9,0,0,57,72,0,1,780.0
155,3,1,15,32,2,14,5,9,45,0,1,0,2,7,2,9,0,0,34,40,0,1,140.0
217,2,7,15,16,3,18,14,65,50,0,1,5,2,9,0,9,0,0,70,58,0,1,160.0
3513,2,7,41,45,3,27,16,24,47,0,1,5,2,0,2,4,0,0,73,141,1,1,800.0
714,3,0,41,49,3,59,53,10,22,0,1,5,2,9,0,4,0,0,38,30,0,1,110.0
360,1,4,15,53,2,36,28,18,135,1,1,5,2,0,0,9,0,0,40,62,1,1,240.0
2329,2,6,15,33,3,24,16,42,94,0,1,5,2,23,0,9,0,0,29,27,1,1,550.0
420,1,4,15,26,3,33,27,71,148,0,1,0,2,0,0,9,0,0,69,79,0,1,1900.0
2377,0,2,18,36,3,19,43,66,55,0,1,6,2,0,0,9,0,0,79,86,0,1,330.0
750,1,3,16,57,3,16,29,1,34,0,1,5,0,9,0,10,0,0,65,97,0,1,1260.0
182,2,7,38,37,3,25,10,24,47,0,1,5,2,9,0,9,0,0,60,70,1,1,1000.0
1754,2,7,41,46,3,27,17,24,47,0,1,5,2,0,2,4,0,0,63,81,1,1,1300.0
1979,1,4,15,53,2,32,28,71,127,0,0,0,2,0,0,9,0,0,70,78,0,1,1200.0
3725,0,8,33,50,3,29,22,42,50,0,1,5,2,9,0,9,0,0,43,44,1,1,400.0
188,2,7,18,35,3,14,8,24,47,0,1,0,2,0,0,9,0,0,81,139,1,1,490.0
218,1,3,16,59,3,19,33,1,34,0,1,5,0,9,0,10,0,0,66,107,0,1,850.0
201,1,3,15,55,3,25,31,92,144,0,1,5,2,23,0,9,0,0,45,75,1,1,242.0
2624,2,7,38,44,3,25,17,24,47,0,1,5,2,9,0,9,0,0,55,85,1,1,688.0
3850,3,0,18,45,3,39,35,49,54,0,0,5,2,23,0,9,0,0,19,16,1,1,300.0
2881,3,1,15,35,2,13,10,25,35,0,1,0,2,7,2,9,0,0,27,35,0,1,170.0
3661,2,7,41,54,3,21,26,65,131,0,1,5,2,9,0,9,0,0,43,65,0,1,1150.0
3822,0,8,33,36,3,19,16,85,118,0,1,5,2,9,0,9,0,0,40,50,1,1,320.0
841,3,5,18,21,3,1,5,1,47,2,1,0,2,0,0,9,0,0,42,44,1,1,240.0
2524,2,7,15,9,3,9,11,24,47,0,1,5,2,9,0,9,0,0,43,34,0,1,350.0
1524,1,3,15,69,3,50,40,92,144,0,1,5,2,24,0,9,0,0,60,83,1,1,320.0
254,2,6,29,48,3,28,19,10,47,0,1,5,2,23,0,9,0,1,50,37,1,1,300.0
3168,2,7,41,42,3,29,13,96,150,0,1,0,0,9,0,9,0,0,50,57,1,1,500.0
2367,1,4,15,54,3,30,31,115,66,1,1,5,2,9,0,9,0,0,48,92,1,1,400.0
781,1,3,39,37,3,56,48,0,0,0,1,5,0,9,0,9,0,0,59,129,1,1,480.0
631,0,8,33,27,3,25,27,25,47,0,1,5,2,9,0,9,0,0,19,24,0,1,400.0
2060,2,6,15,31,3,12,5,10,1,0,1,5,0,23,0,9,0,0,30,28,0,1,300.0
2176,2,7,18,48,2,10,20,85,94,3,1,5,0,9,0,4,0,0,84,79,0,1,200.0
3005,1,4,15,54,2,32,25,71,150,0,0,0,2,0,0,9,0,0,69,78,0,1,2000.0
2729,0,2,18,60,3,59,58,87,1,0,1,6,0,0,0,9,0,0,63,70,0,1,520.0
486,1,3,39,29,3,40,37,0,0,0,1,5,0,9,0,9,0,0,54,110,1,1,750.0
1559,2,7,18,41,3,19,28,8,47,0,1,5,2,0,0,9,0,0,78,152,1,1,560.0
3004,1,4,15,54,2,32,29,71,138,0,0,0,2,0,0,9,0,0,69,78,0,1,1400.0
2743,3,5,18,9,3,12,17,4,41,0,0,0,0,0,0,9,0,0,23,20,0,1,4.0
1189,0,2,18,23,3,23,20,24,47,3,1,5,2,0,2,9,0,0,62,61,0,1,900.0
2435,1,4,15,52,3,39,25,115,66,1,1,5,2,9,0,9,0,0,48,85,1,1,400.0
1518,2,6,24,49,3,24,20,10,150,0,1,5,2,9,0,9,0,1,69,57,1,0,750.0
3840,3,5,18,24,3,1,10,6,46,0,1,5,2,0,0,9,0,0,43,47,0,1,245.0
2371,2,7,15,32,3,12,14,24,47,0,1,5,0,9,0,9,0,0,43,35,0,1,450.0
549,0,8,33,26,3,30,29,25,147,3,1,5,2,9,0,9,0,0,63,62,0,1,1600.0
1458,0,2,18,50,3,25,26,24,47,0,1,5,2,9,0,9,0,0,72,80,0,1,574.0
552,2,6,15,47,3,19,23,102,90,0,1,5,2,23,0,9,0,0,28,50,1,1,480.0
3510,1,3,16,51,3,17,26,0,34,1,1,5,0,9,0,4,0,0,68,120,0,1,350.0
623,0,8,33,37,3,27,25,25,47,3,1,5,2,9,0,9,0,0,22,21,0,1,400.0
2902,3,0,41,52,3,38,35,24,47,2,1,0,2,0,0,9,0,0,43,42,0,1,200.0
1417,3,5,41,38,3,40,33,96,148,0,0,0,2,0,2,9,0,0,44,41,0,1,200.0
737,1,4,15,51,3,27,24,115,66,0,1,5,2,9,0,9,0,0,48,84,1,1,300.0
